Paper title,Paper link,Year of publishing,Number of citations,Keywords,Relevant for study,Duplicate,Reviewer,Applicable/Non Applicable,Reason for choosing/ not choosing the research paper
Persistent memory object storage and indexing for scientific computing,https://ieeexplore.ieee.org/abstract/document/9306949/,2020.0,12,"""Optane"" ""File+System""",Yes,not duplicate,,,
An Efficient Bucket Logging for Persistent Memory,https://link.springer.com/chapter/10.1007/978-3-030-85896-4_13,2021.0,0,"""Optane"" ""File+System""",Yes,duplicate,,,
Crash Consistency Testing for Cross-Media File Systems using Persistent Memory and NVMe,https://os.itec.kit.edu/downloads/2023_BA_W%C3%A4ldele_Cross-Media_Crash_Consistency.pdf,2023.0,0,"""Optane"" ""File+System""",Yes,not duplicate,,,
Scalable indexing and search in high-end computing systems,https://search.proquest.com/openview/7eafaa3272d6b6c7b1251bc31ba45337/1?pq-origsite=gscholar&cbl=18750&diss=y,2023.0,1,"""Optane"" ""File+System""",Yes,not duplicate,,,
"Tiered Storage in Modern Key-Value Stores: Performance, Storage-Efficiency, and Cost-Efficiency Considerations",https://ieeexplore.ieee.org/abstract/document/10488241/,2024.0,3,"""Optane"" ""File+System""",Yes,duplicate,,,
PHPRX: An Efficient Hash Table for Persistent Memory,https://dl.acm.org/doi/abs/10.1145/3409964.3461820,2021.0,2,"""Optane"" ""File+System""",Yes,duplicate,,,
Breaking barriers: Expanding gpu memory with sub-two digit nanosecond latency cxl controller,https://dl.acm.org/doi/abs/10.1145/3655038.3665953,2024.0,4,"""Optane"" ""File+System""",Yes,not duplicate,,,
FaultyRank: A graph-based parallel file system checker,https://ieeexplore.ieee.org/abstract/document/10177387/,2023.0,3,"""Optane"" ""File+System""",Yes,not duplicate,,,
On the implications of heterogeneous memory tiering on spark in-memory analytics,https://ieeexplore.ieee.org/abstract/document/10196534/,2023.0,3,"""Optane"" ""File+System""",Yes,duplicate,,,
Improvements in Crash Consistency Testing for Persistent Memory File Systems,https://dl.gi.de/items/1749208f-8c17-4004-8606-21e6400f0375,2024.0,0,"""Optane"" ""File+System""",Yes,not duplicate,,,
Simplifying and Accelerating NOR Flash I/O Stack for RAM-Restricted Microcontrollers,https://dl.acm.org/doi/abs/10.1145/3676641.3716272,2025.0,0,"""Optane"" ""File+System""",Yes,not duplicate,,,
Gengar: an RDMA-based distributed hybrid memory pool,https://ieeexplore.ieee.org/abstract/document/9546450/,2021.0,6,"""Optane"" ""File+System""",Yes,not duplicate,,,
COSMA: An Efficient Concurrency-Oriented Space Management Scheme for In-memory File Systems,https://ieeexplore.ieee.org/abstract/document/9283604/,2020.0,0,"""Optane"" ""File+System""",Yes,not duplicate,,,
File Systems are not Enough: Rethinking the Storage API for Microsecond-Scale Cloud Applications,https://homes.cs.washington.edu/~patelp1/papers/fasl-preprint.pdf,,0,"""Optane"" ""File+System""",No,not duplicate,,,
Cache-coherent accelerators for persistent memory crash consistency,https://dl.acm.org/doi/abs/10.1145/3538643.3539752,2022.0,12,"""Optane"" ""File+System""",Yes,duplicate,,,
An early evaluation of Intel's optane DC persistent memory module and its impact on high-performance scientific applications,https://dl.acm.org/doi/abs/10.1145/3295500.3356159,2019.0,93,"""Optane"" ""High+Performance+Computing""",Yes,duplicate,,,
Performance evaluation of the intel optane dc memory with scientific benchmarks,https://ieeexplore.ieee.org/abstract/document/8946136/,2019.0,20,"""Optane"" ""High+Performance+Computing""",Yes,duplicate,,,
Storage Technology Current Trends-Optane and It's Future Implications,https://ieeexplore.ieee.org/abstract/document/8978386/,2019.0,0,"""Optane"" ""High+Performance+Computing""",Yes,duplicate,,,
Early evaluation of intel optane non-volatile memory with hpc i/o workloads,https://arxiv.org/abs/1708.02199,2017.0,34,"""Optane"" ""High+Performance+Computing""",No,duplicate,,,
Power-aware Computing with Optane Persistent Memory Modules,https://ieeexplore.ieee.org/abstract/document/10196603/,2023.0,1,"""Optane"" ""High+Performance+Computing""",Yes,duplicate,,,
Unexpected performance of Intel® Optane™ DC persistent memory,https://ieeexplore.ieee.org/abstract/document/9072482/,2020.0,34,"""Optane"" ""High+Performance+Computing""",Yes,duplicate,,,
Performance Analytics of Graph Algorithms Using Intel Optane DC Persistent Memory,https://search.proquest.com/openview/59840d772290d600c1b8a7f566c93e15/1?pq-origsite=gscholar&cbl=18750&diss=y,2021.0,0,"""Optane"" ""High+Performance+Computing""",Yes,duplicate,,,
Performance evaluation of intel optane memory for managed workloads,https://dl.acm.org/doi/abs/10.1145/3451342,2021.0,28,"""Optane"" ""High+Performance+Computing""",Yes,duplicate,,,
An architecture for high performance computing and data systems using byte-addressable persistent memory,https://link.springer.com/chapter/10.1007/978-3-030-34356-9_21,2019.0,5,"""Optane"" ""High+Performance+Computing""",Yes,not duplicate,,,
Performance characterization of a dram-nvm hybrid memory architecture for hpc applications using intel optane dc persistent memory modules,https://dl.acm.org/doi/abs/10.1145/3357526.3357541,2019.0,81,"""Optane"" ""High+Performance+Computing""",Yes,duplicate,,,
Single machine graph analytics on massive datasets using intel optane dc persistent memory,https://arxiv.org/abs/1904.07162,2019.0,104,"""Optane"" ""High+Performance+Computing""",Yes,duplicate,,,
Assessing the use cases of persistent memory in high-performance scientific computing,https://ieeexplore.ieee.org/abstract/document/9652843/,2021.0,6,"""Optane"" ""High+Performance+Computing""",Yes,duplicate,,,
Eurolab-4-HPC long-term vision on high-performance computing,https://arxiv.org/abs/1807.04521,2018.0,6,"""Optane"" ""High+Performance+Computing""",No,not duplicate,,,
A performance study of optane persistent memory: from storage data structures' perspective,https://link.springer.com/article/10.1007/s42514-022-00123-x,2022.0,6,"""Optane"" ""High+Performance+Computing""",Yes,duplicate,,,
Scheduling hpc workflows with intel optane persistent memory,https://ieeexplore.ieee.org/abstract/document/9460699/,2021.0,7,"""Optane"" ""High+Performance+Computing""",Yes,duplicate,,,
Scalable indexing and search in high-end computing systems,https://search.proquest.com/openview/7eafaa3272d6b6c7b1251bc31ba45337/1?pq-origsite=gscholar&cbl=18750&diss=y,2023.0,1,"""Optane"" ""High+Performance+Computing""",Yes,duplicate,,,
Exploring the Viability of Composable Architectures to Overcome Memory Limitations in High Performance Computing Workflows,https://dl.acm.org/doi/abs/10.1145/3626203.3670620,2024.0,0,"""Optane"" ""High+Performance+Computing""",Yes,duplicate,,,
Energy consumption evaluation of optane dc persistent memory for indexing data structures,https://ieeexplore.ieee.org/abstract/document/10106332/,2022.0,7,"""Optane"" ""High+Performance+Computing""",Yes,duplicate,,,
Exploiting intel optane persistent memory for full text search,https://dl.acm.org/doi/abs/10.1145/3459898.3463906,2021.0,14,"""Optane"" ""High+Performance+Computing""",Yes,duplicate,,,
Exploring performance characteristics of the optane 3d xpoint storage technology,https://dl.acm.org/doi/abs/10.1145/3372783,2020.0,48,"""Optane"" ""High+Performance+Computing""",Yes,duplicate,,,
A read-efficient and write-optimized hash table for Intel Optane DC Persistent Memory,https://www.sciencedirect.com/science/article/pii/S0167739X24003297,2024.0,1,"""Optane"" ""High+Performance+Computing""",Yes,duplicate,,,
NVM in Data Storage: A Post-Optane Future,https://dl.acm.org/doi/abs/10.1145/3731454,2025.0,0,"""Optane"" ""High+Performance+Computing""",Yes,duplicate,,,
System evaluation of the intel optane byte-addressable nvm,https://dl.acm.org/doi/abs/10.1145/3357526.3357568,2019.0,166,"""Optane"" ""High+Performance+Computing""",Yes,duplicate,,,
Basic performance measurements of the intel optane DC persistent memory module,https://arxiv.org/abs/1903.05714,2019.0,627,"""Optane"" ""High+Performance+Computing""",Yes,duplicate,,,
Characterizing the performance of intel optane persistent memory: A close look at its on-dimm buffering,https://dl.acm.org/doi/abs/10.1145/3492321.3519556,2022.0,65,"""Optane"" ""High+Performance+Computing""",Yes,duplicate,,,
"Object Storage, Persistent Memory, and Data Infrastructure for HPC Materials Informatics",https://arxiv.org/abs/2210.07929,2022.0,0,"""Optane"" ""High+Performance+Computing""",Yes,not duplicate,,,
Evaluating the latest Optane memory: A glorious swansong?,https://www.research.ed.ac.uk/en/publications/evaluating-the-latest-optane-memory-a-glorious-swansong,2023.0,0,"""Optane"" ""High+Performance+Computing""",Yes,duplicate,,,
"Productivity, performance, and portability for computational fluid dynamics applications",https://www.sciencedirect.com/science/article/pii/S0045793020300013,2020.0,45,"""Optane"" ""High+Performance+Computing""",Yes,not duplicate,,,
An Empirical Evaluation and Analysis of Performance of Multiple Optane SSDs,https://ieeexplore.ieee.org/abstract/document/9333865/,2021.0,4,"""Optane"" ""High+Performance+Computing""",Yes,duplicate,,,
Writes hurt: Lessons in cache design for optane nvram,https://dl.acm.org/doi/abs/10.1145/3542929.3563461,2022.0,8,"""Optane"" ""High+Performance+Computing""",Yes,duplicate,,,
Intel optane dcpmm and serverless computing,https://arxiv.org/abs/2109.11021,2021.0,3,"""Optane"" ""High+Performance+Computing""",Yes,duplicate,,,
Performance benefits of Intel® Optane™ DC persistent memory for the parallel processing of large neuroimaging data,https://ieeexplore.ieee.org/abstract/document/9139615/,2020.0,3,"""Optane"" ""High+Performance+Computing""",Yes,duplicate,,,
Towards an unwritten contract of intel optane {SSD},https://www.usenix.org/conference/hotstorage19/presentation/wu-kan,2019.0,92,"""Optane"" ""High+Performance+Computing""",Yes,duplicate,,,
Electromagnetic Simulations with 3D FEM and Intel Optane Persistent Memory,https://ieeexplore.ieee.org/abstract/document/9924749/,2022.0,2,"""Optane"" ""High+Performance+Computing""",Yes,duplicate,,,
Persistent memory research in the post-optane era,https://dl.acm.org/doi/abs/10.1145/3609308.3625268,2023.0,22,"""Optane"" ""High+Performance+Computing""",Yes,duplicate,,,
Exploring non-volatility of non-volatile memory for high performance computing under failures,https://ieeexplore.ieee.org/abstract/document/9229618/,2020.0,13,"""Optane"" ""High+Performance+Computing""",Yes,not duplicate,,,
Evaluation of intel memory drive technology performance for scientific applications,https://dl.acm.org/doi/abs/10.1145/3286475.3286479,2018.0,7,"""Optane"" ""High+Performance+Computing""",No,duplicate,,,
DAOS Beyond Persistent Memory: Architecture and Initial Performance Results,https://link.springer.com/chapter/10.1007/978-3-031-40843-4_26,2023.0,2,"""Optane"" ""High+Performance+Computing""",Yes,duplicate,,,
{Side-Channel} Attacks on Optane Persistent Memory,https://www.usenix.org/conference/usenixsecurity23/presentation/liu-sihang,2023.0,23,"""Optane"" ""High+Performance+Computing""",Yes,duplicate,,,
Stealth-persist: Architectural support for persistent applications in hybrid memory systems,https://ieeexplore.ieee.org/abstract/document/9407136/,2021.0,15,"""Optane"" ""High+Performance+Computing""",Yes,not duplicate,,,
An Empirical Performance Evaluation of Multiple Intel Optane Solid-State Drives,https://www.mdpi.com/2079-9292/10/11/1325,2021.0,0,"""Optane"" ""High+Performance+Computing""",Yes,duplicate,,,
System measurement of Intel AEP Optane DIMM,https://arxiv.org/abs/2009.14469,2009.0,2,"""Optane"" ""High+Performance+Computing""",No,duplicate,,,
Leveraging Intel Optane for HPC Workflows,http://nvmw.ucsd.edu/nvmw2021-program/nvmw2021-data/nvmw2021-paper11-final_version_your_extended_abstract.pdf,,0,"""Optane"" ""High+Performance+Computing""",No,duplicate,,,
[CITATION] Maximizing Computation per Power Ratios in High-Performance Computing: from Aggressive Power Management to Approximate Computing,,,0,"""Optane"" ""High+Performance+Computing""",No,not duplicate,,,
Spmfs: A scalable persistent memory file system on optane persistent memory,https://dl.acm.org/doi/abs/10.1145/3472456.3472503,2021.0,10,"""Optane"" ""High+Performance+Computing""",Yes,duplicate,,,
Chameleondb: a key-value store for optane persistent memory,https://dl.acm.org/doi/abs/10.1145/3447786.3456237,2021.0,96,"""Optane"" ""High+Performance+Computing""",Yes,duplicate,,,
"Michael Henneckel (), Jeff Olivier², Tom Nabarro³, Liang Zhen¹®.",https://books.google.com/books?hl=en&lr=&id=XPPSEAAAQBAJ&oi=fnd&pg=PA353&dq=%27optane%27+%2B+%27high+performance+computing%27&ots=TnJ9vpAnlE&sig=FxKl-36jyNgEUTdlRRYbQq4X6dE,2023.0,0,"""Optane"" ""High+Performance+Computing""",Yes,duplicate,,,
A large scale graph processing using Low Latency Optane SSD,https://www.researchgate.net/profile/Muhammad-Umair-18/publication/334049910_A_large_scale_graph_processing_using_Low_Latency_Optane_SSD/links/5f3a771f92851cd302fe1e55/A-large-scale-graph-processing-using-Low-Latency-Optane-SSD.pdf,2019.0,0,"""Optane"" ""High+Performance+Computing""",Yes,duplicate,,,
Athena: High-performance sparse tensor contraction sequence on heterogeneous memory,https://dl.acm.org/doi/abs/10.1145/3447818.3460355,2021.0,26,"""Optane"" ""High+Performance+Computing""",Yes,duplicate,,,
Disperse Access Considered Energy Inefficiency in Intel Optane DC Persistent Memory Servers,https://ieeexplore.ieee.org/abstract/document/9355739/,2020.0,0,"""Optane"" ""High+Performance+Computing""",Yes,duplicate,,,
Lessons learned from the early performance evaluation of Intel optane DC persistent memory in DBMS,https://dl.acm.org/doi/abs/10.1145/3399666.3399898,2020.0,46,"""Optane"" ""High+Performance+Computing""",Yes,duplicate,,,
Mochi: Composing data services for high-performance computing environments,https://link.springer.com/article/10.1007/s11390-020-9802-0,2020.0,103,"""Optane"" ""High+Performance+Computing""",Yes,not duplicate,,,
Graph preprocessing for in-memory vertex-centric graph computation on the Intel Optane DC persistent memory module,https://dspace.mit.edu/handle/1721.1/129228,2020.0,0,"""Optane"" ""High+Performance+Computing""",Yes,duplicate,,,
"Studies on the energy and deep memory behaviour of a cache-oblivious, task-based hyperbolic PDE solver",https://journals.sagepub.com/doi/abs/10.1177/1094342019842645,2019.0,20,"""Optane"" ""High+Performance+Computing""",Yes,duplicate,,,
Sentinel: Efficient tensor migration and allocation on heterogeneous memory systems for deep learning,https://ieeexplore.ieee.org/abstract/document/9407112/,2021.0,78,"""Optane"" ""High+Performance+Computing""",Yes,not duplicate,,,
Enabling Faster NGS Analysis on Optane-based Heterogeneous Memory,http://pasalabs.org/papers/2020/SC20_NGS_poster.pdf,2020.0,3,"""Optane"" ""High+Performance+Computing""",Yes,duplicate,,,
Survey of storage systems for high-performance computing,https://centaur.reading.ac.uk/77664,2018.0,49,"""Optane"" ""High+Performance+Computing""",No,duplicate,,,
Augmenting HLS with zero-overhead application-specific address mapping for Optane DCPMM,https://ieeexplore.ieee.org/abstract/document/9786121/,2022.0,1,"""Optane"" ""High+Performance+Computing""",Yes,duplicate,,,
PnP: Rethinking Page Placement and Persistence Mechanisms to Support the new Intel Optane DC Persistent Memory,https://www.dpss.inesc-id.pt/~jpbarreto/data/uploads/thesis/miguel-marques-midterm.pdf,,0,"""Optane"" ""High+Performance+Computing""",No,duplicate,,,
Baidu Feed Stream Services Restructures Its In-Memory Database with Intel® Optane™ Technology,https://www.intel.com/content/dam/www/public/us/en/documents/case-studies/baidu-feed-case-study.pdf,2020.0,3,"""Optane"" ""High+Performance+Computing""",Yes,duplicate,,,
The preliminary evaluation of a hypervisor-based virtualization mechanism for intel optane dc persistent memory module,https://arxiv.org/abs/1907.12014,1907.0,19,"""Optane"" ""High+Performance+Computing""",No,duplicate,,,
Characterizing the Performance of Intel Optane Persistent Memory,https://ranger.uta.edu/~sjiang/pubs/papers/xiang22-Pmem.pdf,2022.0,0,"""Optane"" ""High+Performance+Computing""",Yes,duplicate,,,
Revisiting persistent indexing structures on Intel Optane DC persistent memory,https://link.springer.com/article/10.1007/s11390-020-9871-0,2021.0,8,"""Optane"" ""High+Performance+Computing""",Yes,duplicate,,,
Gordon: Benchmarking optane dc persistent memory modules on fpgas,https://ieeexplore.ieee.org/abstract/document/9444052/,2021.0,12,"""Optane"" ""High+Performance+Computing""",Yes,duplicate,,,
Persistent memory object storage and indexing for scientific computing,https://ieeexplore.ieee.org/abstract/document/9306949/,2020.0,12,"""Optane"" ""High+Performance+Computing""",Yes,duplicate,,,
Single-node partitioned-memory for huge graph analytics: cost and performance trade-offs,https://dl.acm.org/doi/abs/10.1145/3458817.3476156,2021.0,8,"""Optane"" ""High+Performance+Computing""",Yes,duplicate,,,
Unimem: Runtime data management on non-volatile memory-based heterogeneous main memory for high performance computing,https://link.springer.com/article/10.1007/s11390-020-0942-z,2021.0,5,"""Optane"" ""High+Performance+Computing""",Yes,not duplicate,,,
Cxl memory as persistent memory for disaggregated hpc: A practical approach,https://dl.acm.org/doi/abs/10.1145/3624062.3624175,2023.0,22,"""Optane"" ""High+Performance+Computing""",Yes,not duplicate,,,
Easycrash: Exploring non-volatility of non-volatile memory for high performance computing under failures,https://arxiv.org/abs/1906.10081,1906.0,5,"""Optane"" ""High+Performance+Computing""",No,not duplicate,,,
[CITATION] Towards Unified Intelligent High Performance Computing Storage Systems,,,0,"""Optane"" ""High+Performance+Computing""",No,duplicate,,,
Asap: A speculative approach to persistence,https://ieeexplore.ieee.org/abstract/document/9773258/,2022.0,19,"""Optane"" ""High+Performance+Computing""",Yes,duplicate,,,
Enhancing endurance of ssd based high-performance storage systems using emerging nvm technologies,https://ieeexplore.ieee.org/abstract/document/9150324/,2020.0,8,"""Optane"" ""High+Performance+Computing""",Yes,duplicate,,,
Performance analysis of 3D XPoint SSDs in virtualized and non-virtualized environments,https://ieeexplore.ieee.org/abstract/document/8644859/,2018.0,19,"""Optane"" ""High+Performance+Computing""",No,duplicate,,,
Extending Memory Capacity in Modern Consumer Systems With Emerging Non-Volatile Memory: Experimental Analysis and Characterization Using the Intel Optane …,https://ieeexplore.ieee.org/abstract/document/10258271/,2023.0,2,"""Optane"" ""High+Performance+Computing""",Yes,duplicate,,,
Efficient Solvers and Machine Learning Approaches in Cardiac Electrophysiology on High-Performance Computing Architectures,https://iris.unipv.it/handle/11571/1513199,2024.0,0,"""Optane"" ""High+Performance+Computing""",Yes,not duplicate,,,
A performance study of optane persistent memory: From indexing data structures' perspective,https://msstconference.org/MSST-history/2020/Papers/02.APerformanceStudyOptane.pdf,2020.0,3,"""Optane"" ""High+Performance+Computing""",Yes,duplicate,,,
Understanding and improving persistent transactions on optane™ DC memory,https://ieeexplore.ieee.org/abstract/document/9139799/,2020.0,14,"""Optane"" ""High+Performance+Computing""",Yes,duplicate,,,
"Toward the convergence of high-performance computing, cloud, and big data domains",https://www.taylorfrancis.com/chapters/edit/10.1201/9781003176664-1/toward-convergence-high-performance-computing-cloud-big-data-domains-martin-golasowski-jan-martinovi%C4%8D-marc-levrier-stephan-hachinger-sophia-karagiorgou-aikaterini-papapostolou-spiros-mouzakitis-ioannis-tsapelas-monica-caballero-marco-aldinucci-jon-ander-g%C3%B3mez-antony-chazapis-jean-thomas-acquaviva,2022.0,8,"""Optane"" ""High+Performance+Computing""",Yes,not duplicate,,,
An empirical evaluation of nvm-aware file systems on intel optane dc persistent memory modules,https://www.mdpi.com/2079-9292/10/16/1977,2021.0,13,"""Optane"" ""High+Performance+Computing""",Yes,duplicate,,,
A Study of LS-DYNA® Implicit Running the Rolls-Royce® Large Representative Engine Model with Intel® Optane™ DC Persistent Memory Technology,https://lsdyna.ansys.com/wp-content/uploads/attachments/t8-1-f-computing-technology-188.pdf,,0,"""Optane"" ""High+Performance+Computing""",No,duplicate,,,
Editorial for the special issue on memory architectures and systems for modern applications,https://link.springer.com/article/10.1007/s42514-022-00133-9,2022.0,0,"""Optane"" ""High+Performance+Computing""",Yes,duplicate,,,
Intel Optane Data Center Persistent Memory,https://ieeexplore.ieee.org/abstract/document/8875668/,,0,"""Optane"" ""High+Performance+Computing""",No,duplicate,,,
Rambda: Rdma-driven acceleration framework for memory-intensive µs-scale datacenter applications,https://ieeexplore.ieee.org/abstract/document/10071127/,2023.0,26,"""Optane"" ""High+Performance+Computing""",Yes,not duplicate,,,
Ambix: Rethinking Linux's Page Management to Support the new Intel Optane DC Persistent Memory,https://www.dpss.inesc-id.pt/~jpbarreto/data/uploads/thesis/miguel-marques-ext-abstract.pdf,2021.0,1,"""Optane"" ""High+Performance+Computing""",Yes,duplicate,,,
"Leveraging a heterogeneous memory system for a legacy fortran code: The interplay of storage class memory, dram and os",https://ieeexplore.ieee.org/abstract/document/9306977/,2020.0,3,"""Optane"" ""High+Performance+Computing""",Yes,not duplicate,,,
"Sparta: High-Performance, Element-Wise Sparse Tensor Contraction on Optane-based Heterogeneous Memory",https://pdfs.semanticscholar.org/9648/d25e5210c82b1338a59c5219b71ce3e7849f.pdf,,0,"""Optane"" ""High+Performance+Computing""",No,not duplicate,,,
Data Placement Strategies for Heterogeneous and Non-Volatile Memories in High Performance Computing,https://theses.hal.science/tel-03431281/,2021.0,3,"""Optane"" ""High+Performance+Computing""",Yes,not duplicate,,,
A survey of software techniques to emulate heterogeneous memory systems in high-performance computing,https://www.sciencedirect.com/science/article/pii/S0167819123000297,2023.0,6,"""Optane"" ""High+Performance+Computing""",Yes,not duplicate,,,
DAOS as HPC Storage: Exploring Interfaces,https://ieeexplore.ieee.org/abstract/document/10321870/,2023.0,4,"""Optane"" ""High+Performance+Computing""",Yes,duplicate,,,
Intel Optane™ technology as differentiator for internet of everything and fog computing,https://ieeexplore.ieee.org/abstract/document/8370412/,2018.0,1,"""Optane"" ""High+Performance+Computing""",No,not duplicate,,,
An empirical study of hybrid ssd with optane and qlc flash,https://ieeexplore.ieee.org/abstract/document/9283520/,2020.0,7,"""Optane"" ""High+Performance+Computing""",Yes,duplicate,,,
DGAP: Efficient dynamic graph analysis on persistent memory,https://dl.acm.org/doi/abs/10.1145/3581784.3607106,2023.0,9,"""Optane"" ""High+Performance+Computing""",Yes,duplicate,,,
Architecting Heterogeneous Memory Systems with DRAM Technology Only: A Case Study on Relational Database,https://ieeexplore.ieee.org/abstract/document/9307020/,2020.0,1,"""Optane"" ""High+Performance+Computing""",Yes,duplicate,,,
Using Non Volatile Memories to build energy and cost efficient clusters,https://sc19.supercomputing.org/proceedings/src_poster/poster_files/spostg114s2-file2.pdf,2018.0,0,"""Optane"" ""High+Performance+Computing""",No,not duplicate,,,
Accelerating In Situ Analysis using Non-volatile Memory,https://dl.acm.org/doi/abs/10.1145/3624062.3624176,2023.0,1,"""Optane"" ""High+Performance+Computing""",Yes,duplicate,,,
Flower and fame: A low overhead bit-level fault-map and fault-tolerance approach for deeply scaled memories,https://ieeexplore.ieee.org/abstract/document/9065456/,2020.0,17,"""Optane"" ""High+Performance+Computing""",Yes,not duplicate,,,
Towards Enhanced I/O Performance of NVM File Systems,https://ieeexplore.ieee.org/abstract/document/10487081/,2023.0,0,"""Optane"" ""High+Performance+Computing""",Yes,duplicate,,,
High-availability in-memory key-value store using RDMA and Optane DCPMM,https://link.springer.com/article/10.1007/s11704-022-1123-8,2023.0,3,"""Optane"" ""High+Performance+Computing""",Yes,duplicate,,,
Understanding and analysis of B+ trees on NVM towards consistency and efficiency,https://link.springer.com/article/10.1007/s42514-020-00022-z,2020.0,7,"""Optane"" ""High+Performance+Computing""",Yes,duplicate,,,
Exploiting intel optane ssd for microsoft sql server,https://dl.acm.org/doi/abs/10.1145/3329785.3329916,2019.0,23,"""Optane"" ""High+Performance+Computing""",Yes,duplicate,,,
The analysis of inter-process interference on a hybrid memory system,https://dl.acm.org/doi/abs/10.1145/3373271.3373272,2020.0,8,"""Optane"" ""High+Performance+Computing""",Yes,not duplicate,,,
The progress of high performance computing in China and the development trend of international high performance computing,https://link.springer.com/chapter/10.1007/978-981-15-8342-1_3,2020.0,2,"""Optane"" ""High+Performance+Computing""",Yes,not duplicate,,,
A prompt report on the performance of intel optane dc persistent memory module,https://search.ieice.org/bin/summary.php?id=e103-d_5_1168,2020.0,29,"""Optane"" ""High+Performance+Computing""",Yes,duplicate,,,
High-performance big data computing,https://books.google.com/books?hl=en&lr=&id=zrZNEAAAQBAJ&oi=fnd&pg=PR8&dq=%27optane%27+%2B+%27high+performance+computing%27&ots=SQJ7kd5IQW&sig=-Fc9bZSHkX5MlArhfBwpkkL4-50,2022.0,9,"""Optane"" ""High+Performance+Computing""",Yes,not duplicate,,,
Large-scale in-memory analytics on Intel® Optane™ DC persistent memory,https://dl.acm.org/doi/abs/10.1145/3399666.3399933,2020.0,45,"""Optane"" ""High+Performance+Computing""",Yes,duplicate,,,
{MDev-NVMe}: A {NVMe} storage virtualization solution with mediated {Pass-Through},https://www.usenix.org/conference/atc18/presentation/peng,2018.0,70,"""Optane"" ""High+Performance+Computing""",No,not duplicate,,,
Advances in High Performance Computing Through Concurrent Data Structures and Predictive Scheduling,https://stars.library.ucf.edu/etd2023/273/,2024.0,0,"""Optane"" ""High+Performance+Computing""",Yes,duplicate,,,
Recoverable Algorithms for High-Performance Computing Systems לע-בושחמ תוכרעמ רובע םיששואתמ םימתירוגלא,https://www.researchgate.net/profile/Yehonatan-Fridman/publication/390984900_Recoverable_Algorithms_for_High-Performance_Computing_Systems_Master_Thesis_PhD_Proposal_combined/links/6806943a60241d514011fed7/Recoverable-Algorithms-for-High-Performance-Computing-Systems-Master-Thesis-PhD-Proposal-combined.pdf,2023.0,0,"""Optane"" ""High+Performance+Computing""",Yes,not duplicate,,,
Efficient large scale DLRM implementation on heterogeneous memory systems,https://link.springer.com/chapter/10.1007/978-3-031-32041-5_3,2023.0,4,"""Optane"" ""High+Performance+Computing""",Yes,duplicate,,,
Bandwidth-effective dram cache for gpu s with storage-class memory,https://ieeexplore.ieee.org/abstract/document/10476449/,2024.0,15,"""Optane"" ""High+Performance+Computing""",Yes,not duplicate,,,
Usage scenarios for byte-addressable persistent memory in high-performance and data intensive computing,https://link.springer.com/article/10.1007/s11390-020-0776-8,2021.0,6,"""Optane"" ""High+Performance+Computing""",Yes,not duplicate,,,
Performance potential of mixed data management modes for heterogeneous memory systems,https://ieeexplore.ieee.org/abstract/document/9306996/,2020.0,4,"""Optane"" ""High+Performance+Computing""",Yes,not duplicate,,,
ESD: An ECC-assisted and selective deduplication for encrypted non-volatile main memory,https://ieeexplore.ieee.org/abstract/document/10071011/,2023.0,8,"""Optane"" ""High+Performance+Computing""",Yes,not duplicate,,,
Heterogeneous Memory Allocation Scheme for Batch Jobs with Intel Optane DC Persistent Memory and DRAM,https://ieeexplore.ieee.org/abstract/document/10179506/,2023.0,0,"""Optane"" ""High+Performance+Computing""",Yes,duplicate,,,
MULTI-CLOCK: Dynamic tiering for hybrid memory systems,https://par.nsf.gov/servlets/purl/10401077,2022.0,31,"""Optane"" ""High+Performance+Computing""",Yes,duplicate,,,
A Linux kernel scheduler extension for multi-core systems,https://ieeexplore.ieee.org/abstract/document/8990587/,2019.0,6,"""Optane"" ""High+Performance+Computing""",Yes,not duplicate,,,
"Sparta: High-performance, element-wise sparse tensor contraction on heterogeneous memory",https://dl.acm.org/doi/abs/10.1145/3437801.3441581,2021.0,38,"""Optane"" ""High+Performance+Computing""",Yes,duplicate,,,
Challenges and solutions for fast remote persistent memory access,https://dl.acm.org/doi/abs/10.1145/3419111.3421294,2020.0,60,"""Optane"" ""High+Performance+Computing""",Yes,duplicate,,,
Blaze: Fast graph processing on fast SSDs,https://ieeexplore.ieee.org/abstract/document/10046050/,2022.0,9,"""Optane"" ""High+Performance+Computing""",Yes,duplicate,,,
Enhancing server efficiency in the face of killer microseconds,https://ieeexplore.ieee.org/abstract/document/8675221/,2019.0,57,"""Optane"" ""High+Performance+Computing""",Yes,not duplicate,,,
On the memory underutilization: Exploring disaggregated memory on hpc systems,https://ieeexplore.ieee.org/abstract/document/9235066/,2020.0,66,"""Optane"" ""High+Performance+Computing""",Yes,not duplicate,,,
Platform storage performance with 3D XPoint technology,https://ieeexplore.ieee.org/abstract/document/8003284/,2017.0,302,"""Optane"" ""High+Performance+Computing""",No,duplicate,,,
NVM-based energy and cost efficient hpc clusters,https://dl.acm.org/doi/abs/10.1145/3488423.3519330,2025.0,3,"""Optane"" ""High+Performance+Computing""",Yes,duplicate,,,
Call for Nominations: IEEE CS TCHPC Early Career Researchers Award for Excellence in High Performance Computing–2019,https://nagasm.org/ASL/Sketch02/fig1/health.pdf,,0,"""Optane"" ""High+Performance+Computing""",No,not duplicate,,,
